MOP02A,"D. Habs, O. Kester, R. Rao, K. Rudolph, T. Sieber","The q/m-Separator for REX-ISOLDE",
MOP02B,"S. Biri, T. Chiba, A. Goto, M. Hemmi, E. Ikezawa, N. Inabe, T. Kageyama, O. Kamigaito, M. Kase, M. Kidera, Y. Miyazawa, T., Yano, Y. Nakagawa","Further development of RIKEN 18 GHz ECRIS",
MOP02C,"O. Bruning","Numerical Simulations for the Beam-Induced Electron Cloud in the LHC Beam Screen",
MOP02D,"T. Mitsuhashi, . et al","Operation of the Photon Factory with a High Brillance Optics",
MOP02E,"M. Steigerwald, . et al","The New Polarized Beam Injection at MAMI",
MOP02F,"A.R.D. Rodrigues, . et al","First Year Operation of the Brazilian Synchrotron Light Source ",
MOP02G,"M. Billardon, M.-E. Couprie, A. Delboulbe, G. Flynn, L. Nahon, D. Nutarelli, R. Roux, B. Visentin","The Super-ACO Storage Ring Free Electron Laser Operating with an Harmonic RF Cavity",
MOP02H,"J.T. Donohue, J. Gardelle, T. Lefevre, G. Marchese, M. Padois, J.L. Rullier","Experimental Coupling of 35 GHz RF-cavities with an Intense Bunched Electron Beam",
MOP02K,"P. Alferov, B. Bogdanovitch, A. Nesterovitch, Yu. Pomazan, S. Stepanov","X-ray Radiation Intensity Increase by means of a Discrete Targets in a Magnetic Field",
MOP02L,"T. Bizen, Y. Hiramatsu, K. Kakuno, H. Kobayashi, Y. Miyahara, K. Ohashi, T. Shimada","Fabrication and Magnetic Field Measurement of an APPLE-2 Type Variable Polarizing Undulator",
MOP03A,"D. Habs, O. Kester, A. Schempp, T. Sieber","RFQ-Accelerators for Radioactive Ion Beams",
MOP03C,"P. Collier, . et al","Preparation of the SPS as LHC Injector",
MOP03D,"K. Kubo","Beam Development in ATF Damping Ring",
MOP03G,"R. Bakker, M. Billardon, M.-E. Couprie, G. Flynn, D. Garzella, D. Nutarelli, R. Roux","Operation of the Super-Aco Free Electron Laser with a Feedback Damping Quadrupolar Coherent Synchrotron Oscillation",
MOP03J,"V. Butenko, B. Ivanov, V. Ognivenko, I. Onishchenko, V. Prishchepov, A. Yegorov","The State of Development of the Linear Ion Accelerator with RF Field Excitation Using Doppler Effect",
MOP03K,"P. Alferov, B. Bogdanovitch, A. Nesterovitch, S. Ostrikov, A. Puchkov, S. Stepanov","Universal Accelerating Complex for the Custom Examination ",
MOP03L,"Y. Kamiya, T. Koseki, N. Nakamura, H. Takaki","A Lattice for the Future Project of the VUV and Soft X-Ray High Brilliance Light Source VSX",
MOP04A,"J. Axelsson, R. Becker, M. Bjoerkhage, P. Carle, D.E. Donets, E.D. Donets, E.E. Donets, M. Kleinod, O.K. Kultashev, L. Liljeby, K.-G. Rensfelt, V.V. Salnikov, V.B. Shutov","A Study of Electron Strings and their Use for Efficient  Production of Highly Charged Ions",
MOP04C,"C. Biino, N. Doble, L. Gatignon, P. Grafstroem, H. Wahl","The Simultaneous and Nearly Collinear K0 Beams for Experiment NA48",
MOP04D,"H. Dewa, H. Harano, T. Hosokai, S. Kondo, H., Kando, M. Kotaki, K. Nakajima, H. Nakanishi, A. Ogata, F. Sakai, T. Ueda, M. Uesaka, T. Watanabe, K. Yoshii","Recent Progress of Laser Wakefield Acceleration Experiments at KEK/U. TOKYO/JAERI",
MOP04F,"H. Bach, K.I. Blomqvist, J. Chavanne, P. Elleaume, M.N. Pedersen, M. Vignat","Insertion Devices Produced at DANFYSIK A/S",
MOP04G,"C. Bourat, M.A. Tordeux","Theoretical Study of the 100 MeV Linac, Injector of the SR Ring SOLEIL",
MOP04H,"S. Fartoukh, O. Napoly","Second Order Error Calculation Package for Beam Transfer Lines",
MOP04J,"V. Butenko, B. Ivanov","Simulation of Ion Acceleration in a Two-beam Electron-Ion Accelerator",
MOP04K,"B. Bogdanovitch, V. Kalyushny, N. Len, A. Nesterovitch, V. Ostanin","Space-time Compression of Atom Beam in the Distance Analysis of Planets Surfaces",
MOP05A,"J. Axelsson, M. Bjoerkhage, P. Carle, B. Jonson, L. Liljeby, G. Nyman, K.-G. Rensfelt, F. Wenander","REXEBIS - A Charge Breeder for the REX-ISOLDE Post Accelerator ",
MOP05B,"T. Katayama, T. Ohkawa","Design of Slow Extraction System at Booster Synchrotron for MUSES",
MOP05C,"A. Jansson, M. Lindroos, M. Martini, K. Schindl","Study of Emittance Blow-Up Sources between The PS Booster and the 26 GeV PS",
MOP05D,"H. Hayano, S. Kashiwagi, E.S. Kim, K. Kubo, T. Naito, K. Oide, T. Okugi, N. Terunuma, J. Urakawa","Impedance Measurement of ATF DR",
MOP05F,"Y. Senichev","The Proposed Racetrack  Lattice for the Synchrotron Light Source ASTRID II",
MOP05G,"K. Hasegawa, Y. Honda, H. Ino, M. Mizumoto, N. Ouchi","Beam Dynamics Design of a Proton Linac for the Neutron Science Project at JAERI",
MOP05H,"R. Cee, M. Grieser, D. Habs, C.M. Kleffner, V. Koessler, M. Madert, S. Papureanu, H. Podlech, R. Repnow, A. Schempp, D. Schwalm, R. von Hahn","The High Current Injector at the MPI fŸr Kernphysik in Heidelberg",
MOP05J,"V. Belan, V. Butenko, B. Ivanov, V. Kiselev, V. Kitsenko, A. Linnik, I. Onishchenko, V. Prishchepov, A. Yegorov","Plasma Lens with a Current Density Depended on External Magnetic Field",
MOP05K,"E.S. Masunov, N.E. Vinogradov","Methods of Ion Focusing and Acceleration in RF Field Containing Nonsynchronous Harmonics",
MOP05L,"K. Hasegawa, M. Kinsho, J. Kusano, M. Mizumoto, H. Oguri, Y. Okumura, N. Ouchi, T. Tomisawa, Y. Touchi","Development of an Injector Section for the High Intensity Proton Accelerator at JAERI",
MOP06A,"V.D. Dougar-Zhabon, E.A. Lamzin, Yu.P. Severgin, I.A. Shukeilo, A.M. Umnov","Some Methods of Generation of Multicharged Ions of Radioactive and Stable Isotopes",
MOP06B,"T. Katayama, K. Ohtomo","Injection Simulation Study at Accumulator Cooler Ring at RI Beam Factory",
MOP06C,"J.B. Jeanneret","Exact Phase Advances for a Two-Stage Collimation System",
MOP06E,"J.I.M. Botman, J.M. Corstens, H.L. Hagedoorn, A.F.J. Hammen, W.H.C. Theuws","Hamiltonian Calculations on Particle Motion in Linear Electron Accelerators",
MOP06F,"P. Gouard, J.-M. Lekston","Analysis of 3D Helical Wiggler Radiation From Electron Trajectory Using Lienard-Wiechert Fields",
MOP06G,"N. Akaoka, K. Hasegawa, Y. Honda, H. Inoue, J. Kusano, M. Mizumoto, K. Mukugi, S. Noguchi, N. Ouchi, K. Saito","Development of Superconducting Single Cell Cavity for a Proton Linac in the Neutron Science Project at JAERI",
MOP06H,"S. Cohen, . et al","The IASA Racetrack Microtron Facility: A Progress Report",
MOP06K,"T. Angelescu, N. Baltateanu, A. Mihul, E. Mitru, F. Scarlat","Possibilities to Apply Linear Electron Accelerators as a Pulsed Neutron Sources",
MOP07A,"B.L. Militsyn, . et al","The Pulsed Polarized Electron Source For Nuclear Physics Experiments at AmPS",
MOP07B,"S. Arai, Y. Arakaki, A. Imanishi, T. Niki, M. Okada, Y. Takeda, E. Tojyo, M. Tomizawa","Performance of the RNB Linac at KEK-Tanashi",
MOP07C,"A. Hilaire, V. Mertens, E. Weisse","Beam Transfer to and Injection into LHC",
MOP07D,"A. Faus-Golfe","Feasibility Study For A High-Beta Insertion Optics in the LHC for the TOTEM Experiment",
MOP07F,"J. Chavanne, P. Elleaume, P. Van Vaerenbergh","Development of Quasiperiodic Undulators at the ESRF",
MOP07G,"N. Akaoka, E. Chishiro, K. Hasegawa, Y. Honda, H. Ino, H. Kaneko, M. Kinsho, J. Kusano, M. Mizumoto, K. Mukugi, F. Noda, N. Ouchi, H. Oguri, T. Tomisawa, Y. Touchi","High Intensity Proton Accelerator for Neutron Science Project at JAERI",
MOP07H,"R. Boni, F. Marcellini, F. Sannibale, M. Vescovi, G. Vignola","DAFNE Linac Operational Performance",
MOP07J,"L. Begin, E. Black, H. Deruyter, R. Foose, B. Green, R.H. Miller, A.V. Mishin, T. Roumbanis, W. Sapp, R.G. Schonberg, D. Skowbo, K. Voak, R. Wurster, D., Batygin, Y. Yeremian","Portable Linac Using a CW Magnetron as Power Source",
MOP08B,"Y. Arakaki, S. Machida, Y. Mori, N. Tokuda, M. Tomizawa, T. Watanabe","Influence of Nonlinear Multipole Fields on Beam Loss in the Slow Extraction from JHF Main Ring",
MOP08C,"M. Craddock, D. Kaltchev, T. Risselada, R. Servranckx","Momentum Cleaning in the CERN LHC",
MOP08D,"R. Pakter","Intensity Effects on Inverse Bremsstrahlung Electron Acceleration ",
MOP08F,"A. Ropert","Lifetime Issues for Third Generation Light Sources",
MOP08G,"Y. Kamino, T. Katayama, M. Wakasugi","Conceptual Design of MUSES 300MeV Electron LINAC",
MOP08H,"A. Pisent, . et al","The New LNL Injector PIAVE, based on a Superconducting RFQ",
MOP08J,"H. Dewa, A. Endo, H. Harano, M. Kando, K. Kinoshita, S. Kondo, H. Kotaki, K. Nakajima, H. Nakanishi, A. Ogata, F. Sakai, T. Ueda, M. Uesaka, M. Washio, T. Watanabe, K. Yoshii","Femtosecond Electron Beam Generation by the S-band Laser Photocahthode RF Gun and Linac",
MOP09A,"P.-Y. Beauvais, D. Bogard, G. Charruau, R. Ferdinand, A. France, R. Gobin, F. Harrault, J.-L. Jannin, J.-M. Lagniel, P.-A. Leroy","New Performances of the CW High-Intensity Light Ion Source SILHI",
MOP09C,"O. Bruening, F. Caspers, J.-M. Laurent, M. Morvillo, F. Ruggiero","Multipacting Tests with Magnetic Field for the LHC Beam Screen",
MOP09E,"K. Aulenbacher, . et al","High Capture Efficiency for the Polarized Beam at MAMI by RF-Synchronized Photoemission",
MOP09F,"P. Gros, J.L. Laclare, P. Lebasque, M.-P. Level, A. Loulergue, F. Marteau, J. Neel, J. Payet, P. Penicaud, C. Prevost, M. Sommer, M. Tka	chenko","The 2.5 GeV Booster Synchrotron for the SOLEIL Project",
MOP09G,"T. Katayama, K. Ohtomo, Toshi, Watanabe, I. Tanabe","Electron Cooling at ACR in Muses Project",
MOP09H,"H. Hayano, S. Kashiwagi, K. Kubo, D. McCormick, T. Nakamura, T. Okugi, M. Ross, H. Sakai, N. Sasao, T. Shima, N. Terunuma, N. Toge, J. Urakawa","Diagnosis of the Low Emittance Beam in ATF DR Extraction Line",
MOP10A,"J.-L. Bouly, J.-F. Bruandet, N. Chauvin, J.-C. Curdy, R. Geller, T. Lamy, P. Sole, P. Sortais, J.-L. Vieux-Rochas","Ion Charge State Increase 1 -> N for the Acceleration of Alkali and Metallic Radioactive Ion Beams",
MOP10C,"V. Baglin, O. Bruening, R. Calder, F. Caspers, I.R. Collins, O. Groebner, N. Hilleret, J.-M. Laurent, M. Morvillo, M. Pivi, F. Ruggiero","Beam-induced Electron Cloud in the LHC and Possible Remedies",
MOP10F,"M.-P. Level, . et al","Status of the SOLEIL Project",
MOP10G,"T. Hori, Y. Mikami, T. Takayama, S. Yamada","Operation Results of Compact SR Ring AURORA-2D with 7 Tesla Wiggler",
MOP10H,"R. Assmann, F.J. Decker, P. Raimondi","Improvements in Emittance Wakefield Optimization for the SLAC Linear Collider",
MOP11C,"N. Gelfand, J. Holt, F. Pilat, V. Ptitsin, S. Tepikian, W. Wan, J. Wei","US-LHC IR Magnet Error Analysis and Compensation",
MOP11F,"J. Feikes","Measurements of Ground- and Girder-Vibrations at BESSY II",
MOP11H,"R. Assmann, J.L. Bogart, M. Breidenbach, F.J. Decker, L.J. Hendrickson, J. Irwin, R.H. Iverson, R.K. Jobe, N. Phinney, P. Raimondi, J.J. Russell, F. Zimmermann","A Fast and Accurate Phasing Algorithm for the RF Accelerating Voltages of the SLAC Linac",
MOP12C,"J. Kewisch, V. Ptitsin, J. Rose, J. Wei","RHIC Longitudinal Parameter Revision",
MOP12E,"K.V. Lotov","Instability of Long Driving Beams in Plasma Wakefield Accelerators",
MOP12F,"P. Castro","Orbit Correction by Dispersion Minimization in an Undulator with Superimposed FODO Lattice",
MOP12H,"R.W. Assmann, F.J. Decker, M. Minty, Y. Nosochkov, P. Raimondi","Status of the SLC Linac",
MOP13C,"E.H. Hoyer, N. Mokhov, W.C. Turner","Absorbers for the High Luminosity Insertions of the LHC",
MOP13F,"J. Rossbach","The VUV Free Electron Laser based on the TESLA Test Facility at DESY",
MOP13H,"F.J. Decker, R. Pennacchi, R. Stege, J. Turner","Characterizing Transverse Beam Jitter in the SLC Linac",
MOP14C,"J.N. Corlett, H.G. Kirk, D. Li, A. Moretti, R.B. Palmer, W.C. Turner, Y. Zhao","RF System Concepts for a Muon Cooling Experiment",
MOP14F,"S. Schreiber","The Tesla Test Facility Linac - Status Report",
MOP14G,"J.Y. Huang, I.S. Ko, M. Kwon, T.Y. Lee, S.H. Nam","Issues for the Next Phase Operation in PLS",
MOP15F,"R. Wanzenberg, M. Wendt","Measurements of Modes in the HERA-B Vertex Chamber Excited by the HERA Proton Beam",
MOP15G,"I.S. Ko","Status of Pohang Light Source",
MOP16F,"H. BAcke, S. Dambach, M. Fritz, F. Hagenbuck, T. Hezel, M. Homscheidt, K.-H. Kaiser, W. Lauth, H.O. Moser, R. Rossmanith, Th. Schneider, A. Steinhof, Th. Walcher","First Experiments with a 100 Period Superconductive Undulator with a Period Length of 3.8 mm ",
MOP16G,"Y.A. Bashmakov","Synchrotron Radiation in Inhomogeneous Magnetic Fields",
MOP17F,"D. Einfeld, S. Hermle, E. Huettel, R. Rossmanith, R. Walther","The Injection Scheme for the ANKA Storage Ring",
MOP17G,"A.V. Smirnov","Far-Field Acceleration Scheme",
MOP18C,"M. Inoue, V. Kapin, A. Noda","Design Study of a Multiple-Beam RFQ Version of a High-Current Linac Injector for a Neutron Source",
MOP18F,"H. Bach, D. Einfeld, N. Hertel, S.P. Moeller, B.R. Nielsen, F. Perez, L. Praestegaard, U. Ristau, R. Rossmanith","The ANKA Injector",
MOP18G,". Bazylev, V.A, I.D. Karpushkov, A.S. Khlebnikov, E.Yu. Klimenko, V.A. Mokhnatuk, S.I. Novikov, A.V. Smirnov, V.G. Stankevich, A.V. Tulupov, A.G. Valentinov","Insertion Devices R&D at KSRS",
MOP19C,"H. Fujita, M. Inoue, Y. Iwashita, A. Morita, A. Noda, T. Shirai, T. Sugimura, H. Tonguu","Slow Extraction System of Stretcher Ring, KSR",
MOP19G,"A.S. Khlebnikov, A.V. Smirnov, R. Tatchyn","A Short-Period Strong Focusing Undulator Scheme",
MOP19H,"K.L.F. Bane, T. Markiewicz, D. McCormick, C. Ng, K.A. Thompson, D. Whittum, G. Yocky, F. Zimmermann","First Bunch Length Studies in the SLC South Final Focus",
MOP20C,"A. Denker, O. Engels, J. Haeuser, F. Hoellering, H. Homeyer, W. Pelzer, A. Schempp","Status of the VE-RFQ Injector for the ISL Cyclotron",
MOP20F,"R. Rossmanith, . et al","Status of the the 2.5 GeV light source ANKA",
MOP20G,"A. Filipchenko, V. Korchuganov, Yu. Krylov, V. Stankevich, V. Ushakov, V. Ushkov, A. Valentinov, Yu. Yupinov, A. Zabelin","Status of KSRS",
MOP21C,"A. Jakob, H. Klein, A. Lakatos, J. Pozimski","Extraction and Low Energy Transport of Negative Ions ",
MOP21F,"D. Noelle, H. Quick, T. Schmidt","Progress of the FELICITA I Free-Electron-Laser Experiment at DELTA",
MOP21G,"J. Juanhuix, M. Traveria","Magnetic design and light characteristics of a Wiggler for the LLS",
MOP21H,"B.A. Shadwick, J.S. Wurtele","Numerical Studies of Wake Excitation in Plasma Channels  ",
MOP22C,"U. Bessler, A. Letchford, C.W. Planner, A. Schempp, H. Vormann","A New High Duty Factor RFQ Injector for ISIS",
MOP22F,"U, Friedl, J. Berges, K. Dunkel, A. Jankowiak, B, Koefer, M. Keil, A. Luedeke, N. Marquardt, D. Noelle, C. Piel, H. Quick, D., Weis, T. Schirmer, K. Wille, D. Zimoch","Status of the Dortmund Electron Test Accelerator Facility",
MOP22H,"A. Balabin, G. Kropachev","Design Study of 15 MeV High Current RF Focused Deuteron Linac for ITEP Neutron Generator",
MOP23C,"Y. Arakida, S. Igarashi, Y. Irie, S. Muto, I. Sakai, K. Takayama, I. Yamane","H- Painting Injection for the JHF 3-GeV Synchrotron",
MOP23F,"A. Doria, G.P. Gallerano, E. Giovanale, S. Letardi, G. Messina, C. Ronsivalle, A. Vignati","Effect of Energy-Phase Correlation on the Coherent Emission from an RF Modulated Electron Beam ",
MOP23G,"J. Juanhuix, M. Traveria","Magnetic Design and light characteristics of the LLS Undulators",
MOP23H,"V.A. Andreev, A.A. Kolomiets, S. Minaev, V.I. Pershin, T.E. Tretjakova, R.M. Vengrov, I.A. Vorobjov, S.G. Yaramishev","Injector of High-current Multicharge Heavy Ions Beam for the TWAC Project",
MOP24C,"T. Adachi, Y. Arakida, Y. Irie, K. Kitagawa, K. Koba, S. Machida, Y. Mori, I. Sakai, K. Shinto, A. Takagi, E. Takasaki, M. Yoshii","Phase Space Painting Of Charge Exchange Injection in the KEK Booster",
MOP24F,"G. Dattoli, L. Mezi, M. Migliorati, A. Renieri","Free Electron Laser and Storage Ring Microwave Instability",
MOP24G,"A. Andersson, M. Eriksson, M. Georgsson, L.J. Lindgren, P. Roejsel, E. Wallen, S. Werin","Recent Accelerator Development at MAXlab",
MOP25C,"V. Biryukov","Analytical Theory of Multipass Crystal Extraction",
MOP25F,"C.J. Bocchetta, R.P. Walker","Present Performance and Future Objectives at ELETTRA",
MOP25G,"M. Baessler, S. Butorin, R. Feifel, M. Georgsson, J.-H. Guo, M. Jurvansuu, J. Nordgren, C. Sathe, S. Werin","Characterization of Undulator I411 on MAX II",
MOP26G,"C. Gough, G. Irminger, W. Joho, P. Marchand, M. Munoz, V. Schlott, L. Schulz, A. Streun, V. Vrankovic, P. Wiegand, J.A. Zichy","The SLS Booster Synchrotron",
MOP27C,"V.I. Kotov, . et al","First Results on Study of Optimal Crystal Extraction at 70 GeV IHEP Accelerator",
MOP27F,"R. Bracco, B. Diviacco, D. Millo, R.P. Walker, D. Zangrando","Construction of Elliptical Undulators for ELETTRA",
MOP27G,"E. Mariani, M. Olivo, D. Rossetti","An Electrostatic Beam Splitter for the PSI 590 MeV-1 MW Proton Beam Line",
MOP28F,"C.J. Bocchetta, F. Iazzourene, E. Karantzoulis, C. Scafuri, M. Svandrlik, L. Tosi, R.P. Walker","New Operational Aspects at ELETTRA ",
MOP28G,"L. Rivkin, . et al","The Swiss Light Source Accelerator Complex: An Overview",
MOP29C,"A. Elzhov, A.A. Kaminsky, A.K. Kaminsky, V. Kazacha, E.A. Perelstein, S. Sedykh, A.P. Sergeev","New Scheme of Two Beam Accelerator Driver on Base on Linear Induction Accelerator",
MOP29F,"C.J. Bocchetta, G. D'Auria, D. Daclon, P. Del Giusto, M. Milloch, A. Milocco, A. Pozzer, C. Rossi, A. Tomicich","The Operational Status and Upgrades of the ELETTRA Linac",
MOP29G,"M. Boege, L. Rivkin, M. Rohrer, R. Ruland, A. Streun, L. Tosi, P. Wiegand","SLS Lattice Finalization and Magnet Girder Design",
MOP30C,"S.L. Bogomolov, A.A. Efremov, V.B. Kutner, A.N. Lebedev, V.N. Loginov, N.Yu. Yazvitsky","Operation of ECR Ion Sources at the FLNR JINR Cyclotrons",
MOP30F,"B. Diviacco, S. Sasaki, R.P. Walker","Brainstorming on New Permanent Magnet Undulator Designs  ",
MOP30G,"C.H. Chang, H.H. Chen, T.C. Fan, K.T. Hsu, M.H. Huang, C.S. Hwang, F.Y. Lin","Design of a High Field Strength 3.4 Tesla Wiggler for the SRRC Storage Ring",
MOP31C,"O.N. Borisov, L.M. Onischenko","External Injection into Phasotron",
MOP31F,"R. Bracco, D. Bulfone, B. Diviacco, P. Michelini, N. Pangos, M. Vento, R. Visintini, R.P. Walker, D. Zangrando","Construction and Testing of an Electromagnetic Elliptical Wiggler for ELETTRA",
MOP31G,"C.H. Chang, T.C. Fan, I. Hsu, C.S. Hwang, Ch. Wang","Magnet Sorting Algorithms for the SRRC EPU5.6",
MOP32C,"G. Shirkov","Modeling of Ion Production in ECR Ion Sources",
MOP32F,"R. Bracco, B. Diviacco, D. Millo, R.P. Walker, D. Zangrando","Upgrade of the Insertion Device Magnetic Measurement Facility at Sincrotrone Trieste",
MOP32G,"C.H. Chang, J.R. Chen, T.C. Fan, C.S. Hwang, Shuting. Yey","Field Optimization Algorithm for the Various Variably Polarization Undulator with Changing Phase",
MOP33C,"A.Yu. Molodozhentsev, A.I. Sidorov","Beam Injection System for the PRAgue MEdical Synchrotron",
MOP33G,"C.H. Chang, H.P. Chang, Jenny, Kuo , C.H. Chen , J.R. Chen, G.Y. Hsiung, K.T. Hsu, C.S. Hwang, C.C. Kuo, K.K. Lin, G.H. Luo, K.T. Pan, Ch. Wang, D.J. Wang","The Commissioning Results of  1 m Prototype EPU5.6 in SRRC",
MOP34G,"T.H. Lee, G.H. Luo, R. Sah","Beam Parameters and Automatic Stability Measurement System using a Pin-hole Detector",
MOP35C,"J.M. Brennan, J. Kewisch","Bunched Beam Echos in the AGS",
MOP35G,"J. Ching, M.J. Horng, C.C. Kuo, K.Y. Kuo, T.H. Lee, J.A. Li, Y.K. Lin, G.H. Luo, R. Sah, W.D. Wey","Operation Experience and Performance Statistics of TLS at SRRC",
MOP36C,"J. Alessi, E. Beebe, A. Hershcovitch, A. Kponou, G. Kuznetsov, A. Pikin, K. Prelec, L. Snydstrup","Design and Initial Results of a High Current EBIS Test Stand",
MOP37C,"V.M. Biryukov, A. Drozhdin, M. Harrison, N. Mokhov, B. Parker, A. Stevens, P. Thompson, D. Trbojevic","A Study of the RHIC Crystal Collimation ",
MOP37G,"C.S. Chen, Jenny, Hsu, K.T. Chen, K.T. Pan","The Control Performance of Elliptically Polarizing Undulator at SRRC",
MOP38C,"R. Connoly, W. Fischer, J. Kewisch, W. Mackay, V. Mane, S. Peggs, F. Pilat, T. Satogata, S. Tepikian, P. Thompson, D. Trbojevic, . Wei, J","Results from Betatron Phase Measurements in RHIC during the Sextant Test ",
MOP38G,"J.R. Chen, C.C. Kuo, G.H. Luo, R.C. Sah","Operational Status of the Taiwan Light Source",
MOP39C,"K.Y. Ng, D. Trbojevic, W. Weishi","A Lattice for the 50 GeV Muon Collider Ring",
MOP40C,"L.A. Ahrens, S.Y. Zhang","Booster Gold Beam Injection Efficiency and Beam Loss",
MOP41C,"Y. Zhao","A New Structure of Linear Accelerator",
MOP41G,"J.A. Clarke, H.L. Owen, M.W. Poole, S.L. Smith","Progress with the SRS Upgrade Project",
MOP42G,"J.A. Clarke, H.L. Owen, M.W. Poole, S.L. Smith, V.P. Suller","An Update on the DIAMOND Light Source Project",
MOP43C,"J.D. Sherman, . et al","A DC Proton Injector for Use in High-Current CW Linacs",
MOP44C,"O.A. Anderson, B. Grant Logan","Low Emittance Beam Extraction from Laser-Driven Multicharged Ion Sources",
MOP45C,"G. Portmann, D. Robin","Beam Based Alignment Of C-Shaped Quadrupole Magnets ",
MOP46C,"A.I. Dzergach, V.S. Kabanov, A.M. Sessler, J.S. Wurtele","About the Realization of Laser Acceleration Schemes based on Plasmoids in RF Wells",
MOP46G,"J. Corbett, A. Garren, C. Limborg, Y. Nosochkov","Design of the SPEAR 3 Magnet Lattice ",
MOP47C,"M. Xie","Capillary Waveguide for Laser Acceleration in Vacuum, Gases and Plasmas",
MOP48C,"Ming. Xie","Quantum Suppression of Beamstrahlung for Future Linear Colliders",
MOP49C,"J.J. Beebe-Wang, J.D. Galambos, J.A. Holmes, Y.Y. Lee, A. Luccio, D.K. Olsen","Status of the SNS Injection System",
MOP50C,"D.K. Olsen, R.J. Raridon, J.H. Whealton","Results from a Double Vlasov Model for Negative Ion Extraction from Volume Sources",
MOP51C,"T.E. D'Amico, G. Guignard, T. Raubenheimer","The CLIC Main Linac Bunch Compressor",
MOP52C,"D. Schulte","Emittance Preservation in the Main Linac of CLIC ",
MOP53C,"X. Artru, R. Chehab, A. Jejcic, B. Johnson, P. Keppler, R. Kirsch, J. Major, L. Rinolfi","Radiation-Damage Study of a Monocrystalline Tungsten Positron Converter",
MOP54C,"R. Brinkmann, Y. Derbenev, M. Gentner, D. Husmann, C. Steier","Electron Cooling Possibilities for HERA",
MOX02A,"L.R. Evans","LHC Accelerator Physics and Technology Challenges",
MOX03A,"E. Gianfelice-Wendt","HERA Upgrade Plans",
MOY01A,"J.P. Marriner","TEVATRON Luminosity Upgrade Project",
MOY02A,"S. Peggs","RHIC Progress Report",
MOZ01A,"R. Brinkmann","Linear Collider Projects at DESY",
MOZ03A,"M. Kihara","The Japan Linear Collider Project",
MOZ04A,"J.P. Delahaye, . et al","CLIC, a 0.5 to 5 TeV eE- Compact Linear Collider",
PHOTOS98,N/A,N/A,
THOA01A,"A. Andersson, M. Eriksson, M. Georgsson","Landau Cavities at MAX II ",
THOA02A,"J.D. Galambos, J.A. Holmes, S.Y. Lee, D.K. Olsen","A Particle Core Model for Space Charge Dynamics in Rings",
THOA02B,"Y.H. Chin, H. Fukuma, J.Y. Huang, I.S. Ko, M. Kwon, T.Y. Lee","Study of the Fast Beam-Ion Instability in the Pohang Light Source ",
THOB01A,"W.P. Leemans, P. Volfbeyn","Experimental Studies of Laser Guiding in Plasma Channels",
