THAP013,"N. Malitsky, J. Smith, J. Wei","A Prototype of the UAL 2.0 Application Toolkit {*}",
THAP014,"J. O. Hill, R. Lange","Next Generation EPICS Interface to Abstract Data",
THAP015,"R. Lange, J.O. Hill","Data Access - Experiences Implementing an Object Oriented Library on Various Platforms {*}",
THAP016,"A.N.Johnson, M.R.Kraimer","Reimplementing the EPICS Static Database Access Library{*}",
THAP019,"K.U. Kasemir, L.R. Dalesio","Overview of the Experimental Physics and Industrial Control System (EPICS) Channel Archiver{*}",
THAP021,"X. J. Yu, Q. P. Wang, P. S. Xu","Control of a Beamline Over Intranet",
THAP022,"J. Chen, R. MacKenzie, M. Laznovsky","Integrating Newer Technology Software Systems into the SLAC Legacy Control System - Two Case Histories and New CMLOG Developments",
THAP025,"J. Dovc, M. Kadunc, Y. Oku, M. Plesko, G. Tkacik, K. Bartkiewicz, P. Duval","New Abeans for TINE Java Control Applications",
THAP026,"P. Duval, V. Yarygin","The Use of Wizards in Creating Control Applications",
THAP029,"M. Sekoranja, S. Hunt, A. Luedeke","VisualDCT - Visual EPICS Database Configuration Tool",
THAP030,"A.Terebilo","Channel Access Client Toolbox for MATLAB",
THAP031,"R. Soliday","Proliferation of SDDS Support for Various Platforms and Languages{*}",
THAP032,"K.U. Kasemir, M.Pieck, L.R. Dalesio","Integrating LabVIEW into a Distributed Computing Environment{*}",
THAP035,"V.I.Vinogradov","Embedded Distribution Modular Control Systems with Network Interconnections",
THAP039,"T. Ohata and T. Masuda","A Study of a Real-Time Operating Systems on the Intel-Based VME Controllers",
THAP041,"Honggong Wu","Fieldbus Device Drivers for Accelerator Control at DESY",
THAP044,"A. Vikentiev, A. Vaguine, S. Poluektov, V. Mikheev","Knowledge-Based Event Oriented Approach to Control Systems: Technologies and Methodics",
THAP045,"R. Bakker, B. Franksen, B. Kuner, J. Rahn, H. R|diger","A Cost-Efficent PC Based Framegrabber as Beam Diagnostic Tool in an EPICS Environment {*}",
THAP046,"T. Masuda, T. Fukui, R. Tanaka, A. Yamashita","Data Acquisition System with Shared Memory Network",
THAP047,"A.R. Franck, R.W. Goodwin, P.A. Kasley, M.F. Shea","HOTLink{*} Rack Monitor{**}",
THAP048,"K. Gubrienko, I. Krouptchenkov, S. Makonin, V. Seleznev, F. Solodovnik, A. Sytin, M. Vrazhnov, K. Wittenburg","Precision Geometric Parameter Gage for Synchroton Radiation",
THAP049,"H. Dong, R. Flood, C. Hovater, J. Musson","A Dual Digital Signal Processor VME Board For Instrumentation And Control Applications*",
THAP051,"P. Schipani, M. Brescia, D. Mancini, L. Marty, G. Spirito","The VST Telescope Control Software in the ESO VLT Environment",
THAP052,"Sheng Peng,J.Smith,R.Lambiase,B.Oerter","SNS Standard Power Supply Interface",
THAP053,"E.Y.Ermolov, V.R.Kozak, E.A.Kuper, A.S.Medvedko, S.P.Petrov, V.F.Veremeenko","Control System for Electromagnet Power Supplies",
THAP056,"R. Bacher, P. Duval, S. Herb","What are the Controls Requirements for the Global Accelerator Network?",
THAP060,"C.M. Chu, J. Galambos, J. Wei, C.K. Allen, P. McGehee","SNS Application Programming Plan{*}",
THAP061,"V.N.Boriskin","Computer Diagnostics and Forecasting of Pulse Electron Linac Failures",
THAP062,"T. D'Ottavio, J. vanZeijts, T. Satogata, J.T. Morris, B. Frak","Description of the RHIC Sequencer System",
THAP063,"J.S. Laster, T. Clifford, T. D'Ottavio, A. Marusic, J.F. Skelly","Post Mortem System - Playback of the RHIC Collider{*}",
THAP064,"Jingyi Li, Gongfa Liu, Weimin Li, Chuan Li, Kaihong Li, Caozheng Diao, Zuping Liu","Ramping Control of HLS Storage Ring",
THAP065,"R. Nussbaumer, D. Dale, H. Hui, J. Richards, and P. Levy","The Laser Stabilization Controls for the ISAC Beam Polarizer",
THAP071,"E. Bjorklund","Toward a General Theory of Control Knobs{*}",
THAP072,"J.M. Nogiec, E. Desavouret","Distributed Power Supply Control and Monitoring System {*}",
THAP073,"J.M. Nogiec, K. Trombly-Freytag, D. Walbridge, E. Desavouret","An XML Driven Framework for Test Control and Data Analysis {*}",
THAP074,"J. Sage, M.H. Bickley, K.S. White","Using a Nameserver to Enhance Control System Efficiency",
THAP075,"C.A. Larrieu, M.H. Bickley","Software Design Concepts for Archiving and Retrieving Control System Data",
THAP076,"M. Joyce, A. Miller","Accelerator Operators and Software Development*",
THAT002,"Michael Boege, Jan Chrin","On the Use of CORBA in High Level Software Applications at the SLS",
THAT003,"T. Tanabe, T. Masuoka, J. Ohnishi, M. Takano, T. Katayama","Preliminary Design of MUSES Control System Based on RT-CORBA and Java",
THAT004,"M. Pokorny, M. Brooks, B. Glendenning, G. Harris, R. Heald, F. Stauffer, J. Pisano","Distributed Control System for the Test Interferometer of the ALMA Project",
THAT005,"G. Chiozzi, B. Gustafsson, B. Jeram, P. Sivera, M. Plesko, M. Sekoranja, G. Tkacik, J. Dovc, M. Kadunc, G. Milcinski, I.Verstovsek, K. Zagar","Common Software for the ALMA project",
THBT002,"S. Kersten, M. Imhauser, P. Kind, H. Burckhart, B. Hallgren, G. Hallewell, V. Vacek","Development of a Detector Control System for the ATLAS Pixel Detector",
THBT003,"A. Bardi, A. Belloni, R. Carosi, A. Cerri, G. Chlachidze, M. Dell'Orso, S. Donati, S. Galeotti, P. Giannetti, V. Glagolev, E. Meschi, F. Morsani, D. Passuello, G. Punzi, L. Ristori, A. Semenov, F. Spinella, A. Barchiesi, M. Rescigno, S. Sarkar, L. Zanello, M. Bari, S. Belforte, A.M. Zanetti, I. Fiori, B. Ashmanskas, M. Baumgart, J. Berryhill, M. Bogdan, R. Culbertson, H. Frisch, T. Nakaya, H. Sanders, M. Shochet, U.Yang, Y. Liu, L. Moneta, T. Speer, X.Wu","The CDF-II Online Silicon Vertex Tracker",
THBT004,"J.C.L. Brazier, A. Dinius, Q. King, J.G. Pett","The All-Digital Approach to LHC Power Converter Current Control",
THBT005,"Z. Kakucs, P. Duval, M. Clausen","An EPICS to TINE Translator",
THCI001,"M. Kadunc, I. Kriznar, M. Plesko, G. Tkacik","The Object Oriented Approach to Control Applications and Machine Physics Calculations with Java Technology",
THCT002,"Michel Arruat, Jan Cuperus, Marine Gourber-Pace, Roger Hoh, Eric Roux","A Framework for Java Application Programs in the CERN PS Control System",
THCT003,"K.W. Fong, C.M. Estes, J.M. Fisher, R.T. Shelton","Application Software Structures Enables NIF Operations {*}",
THCT004,"K. Zagar, M. Plesko, M. Sekoranja, G. Tkacik, A. Vodovnik","The Control System Modeling Language",
THCT005,"M. Clausen, P. Bartkiewicz, A. Dmitrovski, A. Kagarmanov, Z. Kakucs, G. White, H. Shoaee","An XML Driven Graphical User Interface and Application Management Toolkit",
THDT002,"K.U. Kasemir, L.R. Dalesio","Interfacing the ControlLogix PLC Over EtherNet/IP{*}",
THDT004,"R. M Bryant, R. W. Carey, R. V. Claybourn, G. Pavel, W. J. Schaefer","National Ignition Facility (NIF) Control Network Design and Analysis *",
THDT005,"T.Fukui, M.Ishii, T.Masuda, T.Ohata and R.Tanaka","Toward a Reliable Gigabit Network - An Upgrade of the SPring-8 Network",
TUAI001,"E.I. Moses","The National Ignition Facility: Status and Plans for Laser Fusion and High-Energy-Density Experimental Studies {*}",
TUAP001,"L. J. Lagin, R. C. Bettenhausen, R. A. Carey, C. M. Estes, J. M. Fisher, J. E. Krammen, R. K. Reed, P. J. VanArsdall, J. P. Woodruff","The Overview of the National Ignition Facility Distributed Computer Control System {*}",
TUAP002,"J. Chiba, H. Fujii, K. Furukawa, N. Kamikubota, H. Nakagawa, N. Yamamoto, H. Sakaki, H. Yoshikawa","A Control System of the Joint-Project Accelerator Complex",
TUAP003,"D.Yu.Bolkhovityanov, R.G.Gromov, E.A.Gousev, K.V.Gubin, I.L.Pivovarov, O.Yu.Tokarev","Present Status of VEPP-5 Control System",
TUAP004,"J-M Chaize, A. Gotz, W-D. Klotz, J. Meyer, M. Perez, E. Taurel, P. Verdier","The ESRF TANGO Control System Status",
TUAP007,"G. DeCataldo, D. DiBari, A. Franco, E. Nappi, E. Carrone, M. Davenport, A. DiMauro, P. Martinengo, F. Piuz, E. Schyns, <for the ALICE collaboration","An Integrated HV-LV and Liquid Radiator Control System for the HMPID in the ALICE Experiment at LHC",
TUAP008,"A. Biocca, W. Brown, E. Domning, K. Fowler, S. Jacobson, J. McDonald, P. Molinari, A. Robb, L. Shalz, J. Spring, C. Timossi","The Advanced Light Source Accelerator Control System at Ten Years From Commissioning{*}",
TUAP013,"F. Gougnaud, R. Azoulay, P. Deck, E. Delagnes, A. Lotode, Y. Queinec, H. Ren","Slow Control for Micromegas and Drift Chambers",
TUAP014,"M.Giacchini, S.Bertocco, F.Gramegna","A Slow Control System for the GARFIELD Apparatus",
TUAP015,"J.F. Maclean and N.D. Arnold","The Advanced Photon Source Injector Test Stand Control System {*}",
TUAP016,"J.C. Collins, M. Ball, B. Broderick, J. Katuin, Wm. Manwaring, N. Schrueder","Design of the MPRI Control System{*}",
TUAP017,"A.A. Ivanov, M.V. Kollegov, V.V. Kolmogorov, E.A. Kuper, A.S. Medvedko, A.N. Shukaev","Control System for the Diagnostic Neutral Beam Injector for TCV Tokamac",
TUAP018,"Y. Chu, S. Baek, H. Yonekawa, A. Chertovskikh, M. Kim, J. S. Kim, K. Park, S. Baang, Y. Chang, J. H. Kim, S. Lee, B. Lim, W. Chung, H. Park, K. Kim","Data Acquisition and Database Management System for Samsung Superconductor Test Facility(*)",
TUAP019,"T.Korhonen, B.Kalantari","Insertion Device Controls at the Swiss Light Source",
TUAP023,"C. Sibley, E. Bjorklund","The SNS Run Permit System {*}",
TUAP025,"T.V. Salikova, A.A. Kondakov, G.Ya. Kurkin, A.D. Oreshkov, M.A. Sheglov, A.G. Tribendis.","FEL injector control system on the base of EPICS",
TUAP026,"S.A. Lewis, C.A. Lionberger, P.T. Cull","Status of the Control System for the Front-End of the Spallation Neutron Source {*}",
TUAP027,"M.T.Heron, A.J.Duggan, B.G.Martlew, A.Oates, P.H.Owens, V.M.Smithers, P.D. Woods","DIAMOND Control System Outline Design",
TUAP028,"R. Keitel, D.Bishop, D.Dale, H.Hui, S.Kadantsev, M.Leross, R.Nussbaumer, J.Richards, E.Tikhomolov, G.Waters","Status Update on the ISAC Control System",
TUAP029,"J.H.Kim, K.M.Ha, J.M.Kim, K.H. Kim, E.H.Lee, J.C.Yoon, Jin W.Lee, J.Choi, S.H.Nam, and J.Y.Huang, I.S.Ko","Development Status of EPICS Application for PLS Computer Control System",
TUAP030,"J. K. Munro, Jr., J. E. Cleaves, E. L. Williams, Jr., D. J. Nypaver, K. U. Kasemir, and R. D. Meyer","Use of EPICS For High-Level Control of SNS Conventional Facilities",
TUAP031,"R. Baer, H. Eickhoff, T. Haberer","Status and Controls Requirements of the Planned Heavy Ion Tumor Therapy Accelerator Facility HICAT",
TUAP034,"J. Allard, O. Jonsson, F. Locci, G. Mornacchi","Rejuvenation of the Controls of the CERN ISOLDE Facility using Industrial Components",
TUAP037,"J.K. Hawkins, R.B. Howard, H.V. Nguyen","Automated Real-Time Testing (ARTT) For Embedded Control Systems (ECS)",
TUAP042,"G. White, H. Shoaee","The NLC Software Requirements Methodology",
TUAP046,"N. Hosoda, T. Ohshima, T. Aoki, T. Asaka, H. Ego, K. Fukami, Y. Kawashima, Y. Ohashi, T. Takashima, H. Yonehara","Timing System of SPring-8 Booster Synchrotron",
TUAP048,"A. Akiyama. T. Katoh, K. Kudo, Y. Mori, T.T. Nakamura, J. Odagiri, M. Tejima, N. Yamamoto","An Experience on Fixing Problems with VMEbus Modules",
TUAP049,"A. Luedeke","Application of Digital Regulated Power Supplies for Magnet Control at the Swiss Light Source",
TUAP050,"K. Burkmann, B. Franksen, R. Lange, I. Mueller, R. Mueller, J. Rahn, T. Schneegans, G. v.Egan","Corrector Power Supplies with a DAC Resolution up to 24 Bits Based on 16 Bit DAC Devices {*}",
TUAP051,"B.Deriy, Yu.Eidelman, O.Makarov, I.Vasserman","The New Magnetic Measurement System at the Advanced Photon Source",
TUAP052,"Y.Suzuki, Y.Kato, Y.Yamanoi, M.Minakawa, E.Kusano, M.Ieiri, H.Noumi, K.H.Tanaka, M.Takasaki","GPIB Address Converter",
TUAP053,"T. Allison, R. Flood","Versatile Data Acquisition and Controls for EPICS Using VME Based FPGAS{*}",
TUAP054,"A. Bertocchi, G. Buceti, C. Centioli, F. Iannone, M. Panella, V. Vitale","SAN/AFS: Developments in Storage Data Systems on Frascati Tokamak Upgrade",
TUAP055,"W.R. DeVan, E.L. Williams Jr.","Plans for the Spallation Neutron Source Integrated Control System Network (*)",
TUAP056,"M. Ishii, T. Fukui, Y. Furukawa, T. Nakatani, T. Ohata and R. Tanaka","Upgrade of SPring-8 Beamline Network with VLAN Technology over Gigabit Ethernet",
TUAP057,"D. Mancini, P. Schipani, G. Mazzola, L. Marty, M. Brescia, F. Cortecchia, F. Perrotta, E. Rossi","Active Optics Control of the VST Telescope with the CAN Field-Bus",
TUAP059,"K.C. Seino","Main Injector LCW (Low Conductivity Water) Control System",
TUAP060,"S.Ramamoorthy, S.Buda, J.Oliva, G.Ramirez","NSLS Control System Interface to Modicon PLC {*}",
TUAP062,"J. Y. Tang, L. A. Smart, H. C. Hseuh, P. S. Marroquin, L. R. Dalesio, S. A. Lewis, C.A. Lionberger, K. Kishiyama, D. P. Gurd, M. Hechler, W. Schneider","SNS Vacuum Instrumentation and Control System {*}",
TUAP063,"P.S. Marroquin","Integrating Externally Developed Systems for SNS Linac Cooling and Vacuum *",
TUAP065,"A. Suraci, T. Bager, Ch. Balle, E. Blanco, J. Casas, P. Gomes, S. Pelletier, L. Serio, N. Vauthier","Instrumentation, Field Network and Process Automation for the Cryogenic System of the LHC Test String",
TUAP066,"K. Furukawa, J. Chiba, N. Kamikubota, H. Nakagawa","Implementation of the EPICS Device Support for Network Based Controllers",
TUAP067,"P. Chevtsov, S. Schaffner","Information-Control Software for Handling Serial Devices in an EPICS Environment{*}",
TUAP068,"J. Y. Tang, H. Hartmann, L. Hoff, T. Kerner, B. Oerter, J. Smith, P. McGehee, P. Stein","EPICS Software Development for SNS VME Based Timing and RTDL System",
TUAP069,"R.A. Lerche, G.W. Coutts, L.J. Lagin, R.A. Nyholm, N.R. Sewall, R.D. Stever, J.D. Wiedwald, J. Larkin, S. Stein and R. Martin","The NIF Integrated Timing System - Design and Performance{*}",
TUAP070,"M. Keesee, R. Dickson, R. Flood V. Lebedev","The Timing Synchronization System at Jefferson Lab*",
TUAT002,"Christine Petit-Jean-Genaz","Status Report for the RHIC Control System",
TUAT003,"S. Hunt, M. Dach, M. Grunder, M. Heiniger, C. Higgs, M. Janousch, R. Kappeler, T. Korhonen, R. Krempaska, J. Krempasky, A. Luedeke, D. Maden,T. Pal, W.Portmann, H.","Status of the SLS Control System",
TUAT004,"C. Boyer, J. Sebag, B. Ellerbroek","Gemini MCAO Control System",
TUBI001,"R. Bork, R. Abbott, D. Barker, J.W. Heefner","An Overview of the LIGO Control and Data Acquisition Systems{*}",
TUBT002,"J.Krempasky, R.Krempaska, D.Vermeulen, D.Maden, T.Korhonen, W.Portmann, S.Hunt, R.Abela, M.Muntwiler","The SLS Beamlines Data Acquisition and Control System",
TUBT003,"D. Mancini, P. Schipani, O. Caputi, G. Mancini, M. Brescia","Integration of the VIMOS Control System",
TUBT004,"P. Sichta, J. Dong, G. Oliaro, P. Roney","Overview of the NSTX Control System{*}",
TUBT005,"R. Bacher","Report on the PCaPAC 2000 Workshop",
TUCI001,"S. Hunt","Purchasing Accelerator Subsystems as Turnkey Components",
TUCT002,"F.H. Munson, D.E.R. Quock, S.L. Dean, K.J. Eder","First Experiences Integrating PC Distributed I/O Into Argonne's ATLAS Control System {*}",
TUCT005,"J.F. Bartlett, S. Krzywdzinski, G. Savage, V.I. Sirotenko, D. Zhang","The Control Architecture of the D0 Experiment {*}",
TUCT006,"G. Eckerlin, M. Hensel, S. Karstensen, S.K. Kotelnikov, I. Sheviakov","H1DCM - A Network Based Detector Control and Monitoring System for the H1 Experiment",
TUDI002,"D.P. Gurd","Management of a Large, Distributed Control System Development Project (*)",
TUDT001,"J.P. Woodruff, D.D. Casavant, B. D. Cline, M. R. Gorvad","Quality Control, Testing and Deployment Results in NIF ICCS {*}",
TUDT003,"M.H. Bickley, K.S. White","Control System Design Philosophy for Effective Operations and Maintenance(*)",
TUDT004,"J. Dovc, G. Milcinski, M. Plesko","A Guerilla Approach to Control System Development",
WEAI001,"M. Clausen , R. MacKenzie, R. Sass, H. Shoaee, G. White, L. Yasukawa","COSMIC - The SLAC Control System Migration Challenge",
WEAP002,"T.V. Salikova","Porting of EPICS to Real Time UNIX, and Usage Ported EPICS for FEL Automation",
WEAP003,"D. Schirmer, E. Kasel, B. Keil, D. Zimoch","The Evolution of the DELTA Control System",
WEAP005,"V. Kovaltsov, A. Loukiantsev, A. Matyushin, V. Milyutkin, I. Romanov, V. Seleznev, A. Sytin, M. Clausen","Upgrading of the Beam Diagnostic System of U-70 Beam Transfer Lines",
WEAP006,"J. Zhao, C.H. Wang, X.C. Kong, G. Lei, S.F. Xu, Q. Le","Control System of the BEPCII",
WEAP007,"C.H.Wang,X.C.Kong,G.Lei,S.F.Xu,Q.Le, and J.Zhao","A Prototype for Upgrading the BEPC Control System",
WEAP008,"S.K. Feng, W.S. Graves, Y.N. Tang","Upgrade of the SDL Control System {*}",
WEAP009,"A.C. Mezger, D. Anicic, T.Blumer, I.Jirousek","Integration of a New Knobbox in the PSI Control Systems ACS and EPICS",
WEAP012,"D. Cheever, T. Ferrari, X. Geng, R. Page, T. Zwart","The Bates Phase and Amplitude Monitoring System (*).",
WEAP013,"W.H. Strong, P.A. Gurd, J.D. Creel, B. Bevins","The SNS Cryogenic Control System: Experiences in Collaboration {*}",
WEAP014,"E. Takada, and T. Kondo","Synchrotron Control System of HIMAC",
WEAP017,"J.C.L. Brazier, A. Dinius, P. Semanaz","Evolution of the SPS Power Converter Controls Towards the LHC Era",
WEAP022,"E.J. Siskind, A.E. Gromme, M.J. Browne","Front End Camac Controller for SLAC Control System{*}",
WEAP023,"A.Gotz, A.Homs, B.Regad, M.Perez, P.Makijarvi, W.D.Klotz","Modernising the ESRF Control System with GNU/Linux",
WEAP025,"N.Kamikubota, K.Furukawa, S.Kusano, T.Obata","Introduction of Modern Subsystems at the KEK Injector-Linac",
WEAP026,"V.Alferov, Y.Bordanovski, S.Klimov, V.Ilukin, V.Kuznetsov, O.Radin, A.Shalunov, A.Sytin, P.Vetrov, V.Yaryguine, V.Zapolski, V.Zarucheiski","U-70 Proton Synchrotron Extracted Beam Lines Control System Modernization",
WEAP028,"V. Blinov, A.Bogomyagkov, M. Fedotov, S. Karnaev, O. Meshkov, N. Muchnoi, S. Nikitin, I. Nikolaev, A. Selivanov, S. Smirnov, V. Tsukanov","Linux-Based Toolkit on the VEPP-4 Control System",
WEAP029,"D. Filimonov, S. Karnaev, B. Levichev, S. Smirnov, A.Veklov","Database and Channel Access on the VEPP-4 Control System",
WEAP030,"D.Yu.Bolkhovityanov, R.G.Gromov, I.L.Pivovarov, A.A.Starostenko","Experience of Using Multimonitor Workstations Under XFree86 4.x in VEPP-5 Control Room",
WEAP031,"G.Buceti, L.Fortuna, A.Rizzo, M.G. Xibilia","An Automatic Validation System for Interferometry Density Measurements in the ENEA-FTU Tokamak Based on Soft-Computing {*}",
WEAP032,"R.Macias, E.Chavez, M.E.Ortiz, K.Lopez, A.Huerta, M.C.Verde","Upgrade of the Control System of the IFUNAM's Pelletron Accelerator {*}",
WEAP033,"Y. Furukawa, M. Ishii, T. Nakatani, T. Ohata","Development of an Interpreter Program for an Equipment Control",
WEAP034,"L. Hechler","Converting Equipment Control Software from Pascal to C/C++",
WEAP035,"Jenny Chen, C. H. Kuo, K. H. Hu, C. J. Wang, C. S. Chen, K. T. Hsu","Data Acquisition and User Interface of Beam Instrumentation System at SRRC",
WEAP037,"P. Jines, B. Craft","PLC Based Upgrades for the CAMD Linac and Storage Ring Control System",
WEAP038,"R. Abbott, P. King","Control System Design for the LIGO Pre-Stabilized Laser",
WEAP039,"J. T. Morris, T.S. Clifford, B. Frak, J. Laster, A. Marusic, J. van Zeijts ","RHIC Power Supply Ramp Diagnostics*",
WEAP041,"D. Anicic, T. Blumer, G. Dzieglewski, G. Janser, I. Jirousek, H. Lutz, A.C. Mezger","Replacement of Magnet Power Supplies, Control and Fieldbus for the PSI Cyclotron Accelerators",
WEAP046,"S.Ramamoorthy, B.Kushner, B.Podobedov, Y.N.Tang, E.Zitvogel","Subsystem for Fast Digital Feedback at NSLS {*}",
WEAP047,"C. H. Kuo, Jenny Chen, C. J. Wang, K. H. Hu, C. S. Chen, K. T. Hsu","Orbit Feedback System for the Storage Ring of SRRC",
WEAP048,"A.Drago, A.Argan, M.Serio","Fast Electronics for the Dafne Transverse Feedback Systems",
WEAP051,"K. H. Kim, J. Choi, T-Y Lee, J. H. Kim, Yujong Kim, C. Kim, M. H. Cho, W. Namkung, and I. S. Ko, Guinyun Kim","Development of the Simulator for the Global Orbit Feedback System Using EPICS",
WEAP053,"Jan Pusina","Optimized Filling of the ALS Storage Ring",
WEAP058,"V.F. Gubarev, L.M. Yakovleva, N.N. Aksenov, A.V. Palagin, V.N. Opanasenko, V.G. Sakharin","PLD-Based Reconfigurable Controllers for Feedback Systems",
WEAP059,"J.W. Heefner, R. Bork","The LIGO Suspended Optic Digital Control System{*}",
WEAP060,"J.W. Heefner, R. Bork, R. Abbott","The LIGO Interferometer Sensing and Control System {*}",
WEAP061,"P. Schipani, D. Mancini","VST Telescope Dynamic Analysis and Position Control Algorithms",
WEAP063,"M. J. Shaw, R. A. Sacks, C. A. Haynam, W. H. Williams","Computational Modeling in Support of National Ignition Facility Operations {*}",
WEAP066,"F.H. Munson, D.E.R. Quock, S.L. Dean, K.J. Eder","The Relational Database Aspects of Argonne's ATLAS Control System{*}",
WEAP068,"M. Janik, W. Peryt, S. Radomski, P. Szarwas, J. Baudot","Production Phase Database for STAR Silicon Strip DetectorZ:\icalepcs\WEAP068\WEAP068.dvi",
WEAP070,"R. Keitel and R. Nussbaumer","Automated Checking and Visualization of Interlocks in the ISAC Control System",
WEAP071,"R. Keitel","Generating EPICS IOC Databases from a Relational Database - A Different Approach",
WEAP072,"T. Lahey, J. Rock, R. Sass, H. Shoaee, K. Underwood","An Integrated Enterprise Accelerator Database for the SLC Control System",
WEAP074,"S. Schaffner, T. Larrieu","A Relational Database Model for Managing Accelerator Control System Software At Jefferson Lab*",
WEAP076,"C.A. Treml, S.K. Brown, J.D. Bernardin","Resonance Control Cooling System for a Proto-type Coupled Cavity Linac*",
WEAT002,"U. Krause, V. RW Schaa","Re-Engineering of the GSI Control System",
WEAT003,"G. DiPirro, G. Mazzitelli, I. Sfiligoi, A. Stecchi","The Evolution of the DAFNE Control System: A History of Liberation from Hardware",
WEAT004,"B.G. Martlew, B. Corker, G. Cox, P.W. Heath, M.T. Heron, A. Oates, W.R. Rawlinson, C.D. Sharp","Upgrade of the Photon Beamline Control System on the SRS",
WEAT005,"T. Masuda, T. Asaka, H. Dewa, T. Fukui, H. Hanaki, N. Hosoda, T. Kobayashi, M. Kodera, A. Mizuno, S. Nakajima, T. Ohata, S. Suzuki, M. Takao, R. Tanaka, T. Taniuchi, Y. Taniuchi, H. Tomizawa, A. Yamashita","Upgrade of Linac Control System with New VME Controllers at SPring-8",
WEBI001,"T. Straumann","Open Source Real-Time Operating Systems Overview",
WEBT002,"M.R. Kraimer, J.B. Anderson, J.O. Hill, and W.E. Norum","EPICS: A Retrospective on Porting iocCore to Multiple Operating Systems *",
WEBT003,"J. Odagiri, N. Yamamoto and T. Katoh","L4-Linux Based System as a Platform for EPICS iocCore",
WEBT004,"Christine Petit-Jean-Genaz","Implementation of JFPC (Java for Process Control) Under Linux - A Mechanism to Access Industrial I/Os in a Java/Linux-Environment",
WECI001,"G. A. Decker, O. V. Singh","Orbit Feedback Using X-ray Beam Position Monitoring at the Advanced Photon Source",
WECT002,"L. Van Atta, M. Perez, R. Zacharias, W. Rivera","The Wavefront Control System for the National Ignition Facility {*}",
WECT003,"P. Fritschel, M. Zucker, R. Bork, N. Mavalvala, D. Ouimette, G. Gonzalez, H. Rong, D. Sigg","Readout and Control of a Power-Recycled Interferometric Gravitational Wave Antenna{*}",
WECT004,"B. Bevins and A. Hofler","A Distributed Feedback System for Rapid Stabilization of Arbitrary Process Variables{*}",
WECT005,"J. Frisch, A. Seryi, T. Himel, L. Hendrickson","Active Vibration Suppression R&D for the NLC",
WECT006,"K. Furukawa, N. Kamikubota, T. Suwada, T. Obata","Beam Feedback Systems and BPM Read-Out System for the Two-Bunch Acceleration at KEKB Linac",
WEDT001,"D. A. Dohan","Decision Support Facility for the APS Control System*",
WEDT002,"G. Mazzitelli, F. Murtas, P. Valente","The KLOE/DAPHNE Status Logging, Analysis and Database System",
WEDT003,"T. Birke, B. Franksen, R. Lange, P. Laux, R. Mueller","Introducing I/O Channels into the Device Database Opens New Potentialities for Configuration Management {*}",
WEDT004,"J.F. Gournay, Y. Lussignol","Configuration and Database for the Control System of the VISIR Instrument",
WEDT005,"P. Gras, W. Funk, L. Gross, D. Vintache, F. Drouhin","Front-End Electronics Configuration System for CMS",
